District,Area,YEAR,Max_Temp,Min_Temp,Rainfall, Humidity,Wind,Cloud,Sunshine,ALT
17,623875,1984,36.1333333333333,22.8666666666667,597.333333333333,80.6666666666667,1.23333333333333,6.03333333333333,5.16666666666667,35
1,59030,1985,35.9333333333333,24.8666666666667,204,86.6666666666667,1.7,5.36666666666667,6.73333333333333,4
2,219390,1985,36.9666666666667,24.1666666666667,261.666666666667,76,1.73333333333333,3.76666666666667,6.93333333333333,20
3,304860,1985,33.7,24.4,390.333333333333,81.6666666666667,5.8,4.73333333333333,6.43333333333333,6
4,288665,1985,35.3666666666667,24.4,238.666666666667,82.3333333333333,2,4.5,6.33333333333333,10
5,241085,1985,35.3,24.9333333333333,291.666666666667,79,1.63333333333333,4.73333333333333,6.03333333333333,9
6,57325,1985,36.5,23.6,238,68,1.23333333333333,3.9,6.5,37
7,123475,1985,37.5,24.3333333333333,200.666666666667,80.3333333333333,1.8,3.96666666666667,6.1,9
8,65910,1985,38.4,25.1333333333333,166.333333333333,75.3333333333333,3.66666666666667,4.23333333333333,6.53333333333333,7
9,84325,1985,37.3,25.2333333333333,167,83,3.86666666666667,5.2,7.46666666666667,4
10,148895,1985,34.8333333333333,23.6333333333333,181.333333333333,78.6666666666667,2.2,5.1,5.5,19
11,147265,1985,35.0333333333333,24.3333333333333,309.333333333333,81.3333333333333,1.73333333333333,4.23333333333333,6.06666666666667,6
12,141850,1985,38.8666666666667,24.4333333333333,134,68.3333333333333,2.3,4.06666666666667,7,14
13,15365,1985,35.2,25.5,201.666666666667,87,2.7,4.86666666666667,5.03333333333333,3
14,226790,1985,39.0333333333333,24.0333333333333,164.333333333333,74.6666666666667,2.76666666666667,3.83333333333333,7.26666666666667,20
15,13795,1985,35.5,23.9333333333333,230.333333333333,77.6666666666667,1.23333333333333,4.83333333333333,6.20123456790123,63
16,254670,1985,35.8,23.2,386,78.3333333333333,1.93333333333333,4.43333333333333,6.23333333333333,34
17,624245,1985,34.8,22.6333333333333,664,83,1.4,5.86666666666667,5.86666666666667,35
1,49125,1986,36.0666666666667,24.2666666666667,179,83.3333333333333,1.23333333333333,4.63333333333333,7.06666666666667,4
